baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_symbol,rank_DESEQ
98.0389975,-1.0968131,1.45077745,-0.7560175,0.44963871,0.64165393,TMA16,7322
485.436417,-0.4095206,0.54165518,-0.7560541,0.44961674,0.64165393,LCK,7323
228.011897,-1.115413,1.47464449,-0.7563945,0.44941271,0.64156815,TROAP,7324
376.676051,-0.3757771,0.4963753,-0.7570423,0.44902453,0.64109283,ERGIC3,7325
527.283474,-0.3413409,0.45084458,-0.7571144,0.44898131,0.64109283,FPR1,7326
592.896451,-0.1971568,0.26039847,-0.757135,0.448969,0.64109283,SRPK3,7327
120.818912,-0.9988119,1.31829792,-0.7576527,0.44865895,0.64096502,NRBP1,7328
445.061861,-0.4378576,0.57743568,-0.7582793,0.44828377,0.64058669,ALG14,7329
129.294335,-0.6172017,0.81351212,-0.7586877,0.44803937,0.64031627,ACBD5,7330
704.667106,-0.2269483,0.29839486,-0.7605638,0.44691764,0.6391302,UTP11,7331
1261.92329,-0.1595266,0.20973411,-0.7606133,0.44688806,0.6391302,RGS2,7332
1853.59343,-0.1334245,0.17538532,-0.7607505,0.4468061,0.6391302,MMP9,7333
360.092771,-0.3966608,0.52136823,-0.7608073,0.44677218,0.6391302,TBX2,7334
2130.49378,-0.2155022,0.28312704,-0.7611503,0.44656733,0.6391302,LCMT1,7335
350.997915,-1.0535668,1.38350676,-0.7615191,0.44634709,0.63907787,PTPRR,7336
745.504746,-0.2810139,0.36888809,-0.7617863,0.44618753,0.63892822,RNF166,7337
704.824779,-0.3486575,0.45763734,-0.7618642,0.44614104,0.63892822,GNPTAB,7338
4034.27137,-0.1398617,0.18352803,-0.7620725,0.44601675,0.6389201,NDFIP1,7339
1137.77626,-0.1672706,0.21940472,-0.7623838,0.44583099,0.63884878,TOR1B,7340
239.082448,-0.7613097,0.99851593,-0.7624412,0.4457967,0.63884878,ZIM2,7341
893.714906,-0.298731,0.3917236,-0.7626067,0.44569801,0.63884878,SFRP5,7342
354.23548,-0.6202473,0.81314066,-0.7627798,0.44559473,0.63884878,BCL2L12,7343
1502.75337,-0.160159,0.20987712,-0.7631082,0.44539887,0.63866546,CCR8,7344
899.494465,-0.4358334,0.57044763,-0.7640201,0.44485528,0.63820131,HDAC1,7345
840.699005,-0.2649909,0.34643581,-0.7649063,0.44432734,0.63768032,PACSIN2,7346
110.36575,-0.7219445,0.94370995,-0.7650068,0.44426749,0.63767325,TBX6,7347
1302.51145,-0.1724285,0.22524957,-0.7654999,0.44397392,0.63748834,ZDHHC3,7348
38.8665471,-1.302444,1.70136666,-0.7655281,0.44395713,0.63748834,DIS3,7349
682.986818,-0.3461804,0.45204387,-0.7658115,0.44378849,0.63737975,NOVA1,7350
978.184675,-0.162817,0.21251772,-0.7661338,0.4435967,0.63726198,OR5C1,7351
221.82379,-0.4768469,0.6221651,-0.7664314,0.44341964,0.63708646,FBXL20,7352
2443.41089,-0.1468935,0.19159645,-0.7666815,0.44327088,0.63708646,HIGD1A,7353
2381.39257,-0.1700023,0.22170557,-0.7667932,0.44320446,0.63708646,GLIPR1L1,7354
2033.97029,-0.1230933,0.16051748,-0.7668527,0.44316909,0.63708646,KIAA1191,7355
3055.02694,-0.1084555,0.14130402,-0.767533,0.4427647,0.63685484,NR2E3,7356
737.6527,-0.3796604,0.49450039,-0.7677656,0.44262643,0.63684312,UBE2R2,7357
1157.63085,-0.1530384,0.19931039,-0.7678398,0.44258239,0.63684312,GPR173,7358
446.231886,-0.363047,0.47253791,-0.7682917,0.4423139,0.6367587,TAF7L,7359
2349.07263,-0.1972527,0.25638394,-0.7693646,0.44167687,0.63599935,POLR2H,7360
3944.86228,-0.1063076,0.13811553,-0.7697004,0.44147762,0.63579131,NRM,7361
1269.24581,-0.2678405,0.3477078,-0.7703035,0.44111987,0.63559149,RAD18,7362
1765.16632,-0.281711,0.36570942,-0.7703138,0.44111378,0.63559149,NR2C2AP,7363
28.1467403,-1.3711781,1.77921882,-0.770663,0.4409067,0.63552097,IGKV1D-43,7364
1381.69793,-0.1842062,0.23870178,-0.7717001,0.44029207,0.63479268,CLDN1,7365
1325.28086,-0.2243061,0.29054704,-0.7720129,0.44010676,0.63460432,ELANE,7366
200.630105,-1.0946365,1.41764545,-0.7721511,0.44002493,0.63456515,ZNF490,7367
181.807959,-0.3894935,0.50417157,-0.7725416,0.43979371,0.63438931,PCSK1,7368
155.009737,-0.4358429,0.56303386,-0.7740971,0.43887339,0.63337657,ADSS1,7369
1483.43339,-0.2344988,0.30284299,-0.7743247,0.43873878,0.63326104,CREB3L2,7370
125.962176,-0.9617517,1.2418524,-0.7744493,0.43866517,0.63326104,FOLH1,7371
342.054568,-0.4934225,0.63704229,-0.7745521,0.43860435,0.63326104,MAD2L2,7372
2597.21985,-0.2194605,0.28331448,-0.7746181,0.43856538,0.63326104,SCP2D1,7373
1179.06527,-0.2618161,0.33763896,-0.775432,0.43808444,0.63293239,DRAM1,7374
1145.15087,-0.1910966,0.24639661,-0.7755651,0.43800583,0.63291134,MMP3,7375
1962.37343,-0.1766448,0.22765623,-0.7759277,0.43779168,0.63275942,YKT6,7376
1567.3824,-0.2300399,0.29626825,-0.7764581,0.43747856,0.63238558,PLA2G4C,7377
137.871743,-1.1627938,1.49702142,-0.7767382,0.43731322,0.63222531,SETD6,7378
378.195611,-0.4554035,0.585789,-0.7774191,0.43691157,0.63172331,TSKS,7379
2972.53376,-0.1495596,0.19235868,-0.7775038,0.4368616,0.63172331,ATP5MF,7380
79.5858192,-0.5715611,0.73438313,-0.7782874,0.43639962,0.63137627,LRRC49,7381
212.304918,-0.3428773,0.44054453,-0.7783035,0.43639012,0.63137627,ACAN,7382
227.091662,-0.3792915,0.48660047,-0.7794721,0.43570165,0.63083818,ASL,7383
4083.28716,-0.1562292,0.2003143,-0.7799204,0.43543771,0.63053467,CERKL,7384
423.337294,-0.2605217,0.33396184,-0.7800941,0.4353355,0.6304653,GABRD,7385
234.71622,-0.4804636,0.61584248,-0.7801729,0.43528914,0.6304653,CHAF1B,7386
5249.65977,-0.1656658,0.21226097,-0.7804816,0.43510747,0.63043357,SLC22A24,7387
1386.03608,-0.4271272,0.54700624,-0.7808452,0.43489357,0.63043357,TMIGD2,7388
39.2381374,-1.1732999,1.50194152,-0.7811888,0.43469145,0.63031889,CEBPG,7389
175.576359,-0.5524595,0.7067507,-0.7816893,0.43439719,0.6299709,HDGFL2,7390
151.422675,-1.1651879,1.49050908,-0.7817382,0.43436846,0.6299709,EP400,7391
495.282375,-0.248748,0.31810893,-0.7819585,0.43423894,0.6299709,MAPK12,7392
536.533237,-0.3406698,0.43559509,-0.782079,0.43416812,0.62995347,DNAJC16,7393
1049.30611,-0.2665434,0.34065703,-0.7824391,0.43395656,0.62980394,RELB,7394
1871.69586,-0.2291802,0.29281079,-0.7826905,0.43380887,0.62972327,KRCC1,7395
451.800116,-0.2736516,0.34930173,-0.7834247,0.43337773,0.62920088,CMSS1,7396
305.59685,-0.4200306,0.53596033,-0.7836973,0.43321777,0.62913618,PDCD6IP,7397
1152.58214,-0.1988213,0.2533659,-0.7847201,0.43261772,0.6284108,GNB1,7398
2049.6005,-0.1339099,0.17051841,-0.7853106,0.4322715,0.62806507,CTSZ,7399
785.212335,-0.1976179,0.25139612,-0.7860816,0.43181969,0.62748714,PAXX,7400
553.049591,-0.757852,0.96398831,-0.786163,0.43177198,0.62748714,LIPT1,7401
331.097149,-0.334808,0.4257134,-0.7864634,0.43159606,0.62747635,TRIM27,7402
761.171918,-0.2310721,0.29377929,-0.78655,0.43154534,0.62747635,GSTA2,7403
2470.40142,-0.2182273,0.27735372,-0.7868195,0.43138753,0.62747635,C1QC,7404
895.869735,-0.2483444,0.31534663,-0.7875284,0.43097263,0.62719836,DDB2,7405
156.783838,-0.9673096,1.22771178,-0.7878964,0.43075733,0.62712087,SLC15A1,7406
164.316847,-1.1951867,1.51665407,-0.7880417,0.4306723,0.62707572,TOM1L2,7407
377.688122,-0.3269951,0.41471639,-0.7884788,0.4304167,0.62686081,PLAGL2,7408
431.546198,-0.2658906,0.33692596,-0.7891662,0.43001485,0.62658943,TMEM179B,7409
1121.26732,-0.184708,0.23403028,-0.7892482,0.42996698,0.62658943,MTERF4,7410
815.050336,-0.2736971,0.34654553,-0.7897867,0.42965235,0.62621898,GDPD2,7411
383.022431,-0.4497424,0.56931697,-0.7899683,0.42954627,0.62614298,AGO1,7412
1760.25836,-0.1411795,0.17868635,-0.7900968,0.42947123,0.62611221,CXCR5,7413
162.220276,-0.5896525,0.74626014,-0.7901433,0.42944407,0.62611221,PKD2L1,7414
1029.14776,-0.1925389,0.24354724,-0.7905608,0.4292003,0.62587443,CDCA2,7415
60.6350748,-0.8067598,1.02024672,-0.7907497,0.42909008,0.6257923,UGT2B10,7416
816.937921,-0.2779361,0.35143191,-0.7908675,0.42902131,0.6257923,SMAD1,7417
301.072161,-0.4141817,0.52370013,-0.7908758,0.4290165,0.6257923,IFNAR1,7418
1501.82629,-0.2063832,0.26085542,-0.7911786,0.4288398,0.6257923,SPOPL,7419
635.091173,-0.4010539,0.50682313,-0.7913094,0.42876344,0.6257923,ZNF317,7420
1724.07081,-0.239627,0.30253048,-0.7920755,0.42831664,0.62537138,GLB1L3,7421
336.770678,-0.3217774,0.40612391,-0.7923132,0.42817805,0.62532633,PI4K2B,7422
2826.30822,-0.224889,0.28379217,-0.7924427,0.42810259,0.62529479,ALG13,7423
1975.89961,-0.2718751,0.34249536,-0.7938068,0.42730794,0.62445349,BGN,7424
2520.48868,-0.1143004,0.14391037,-0.7942474,0.42705141,0.62430926,NBL1,7425
116.326273,-1.146995,1.44376866,-0.7944451,0.42693633,0.62421963,GRIPAP1,7426
737.119837,-0.2303388,0.2898838,-0.79459,0.42685205,0.62417501,KCNS2,7427
2858.4886,-0.2026467,0.25497188,-0.7947807,0.42674105,0.62409132,PKIG,7428
242.097829,-0.5040663,0.63408327,-0.7949529,0.4266409,0.62408026,LMBR1L,7429
37.2003969,-1.3446816,1.69095197,-0.7952216,0.42648459,0.62395206,PITRM1,7430
62.8286127,-1.2737774,1.60165083,-0.7952903,0.42644465,0.62395206,C10orf88,7431
201.660999,-1.0678371,1.34201247,-0.7956984,0.42620738,0.6237037,ACTA2,7432
1531.8197,-0.213003,0.26763109,-0.7958828,0.42610017,0.62362543,ASCC1,7433
2044.4919,-0.1526781,0.19174764,-0.7962448,0.42588975,0.6235533,SPANXD,7434
624.796556,-0.3257227,0.40901174,-0.7963651,0.42581984,0.62352958,TRPV4,7435
578.874756,-1.7061367,2.13972434,-0.7973629,0.42524031,0.6229167,PEPD,7436
1967.46981,-0.1862253,0.2335047,-0.7975229,0.42514739,0.62286782,PDYN,7437
474.874397,-0.4609502,0.57789027,-0.7976431,0.4250776,0.62286782,IPPK,7438
1290.73952,-0.178244,0.22320759,-0.798557,0.42454732,0.62245135,OR6C4,7439
2293.382,-0.2242041,0.28074889,-0.7985932,0.42452634,0.62245135,ECI1,7440
84.0816632,-0.5648903,0.70568917,-0.8004803,0.42343258,0.62113076,LRRC39,7441
613.210985,-0.4896004,0.61161569,-0.8005033,0.42341927,0.62113076,TLX2,7442
1079.76869,-0.2585609,0.32299394,-0.8005133,0.42341346,0.62113076,FAM114A1,7443
660.579805,-0.4106495,0.51251063,-0.8012507,0.42298653,0.6208687,CTSS,7444
792.692418,-0.2091732,0.26102726,-0.8013462,0.42293124,0.62086606,NPHP4,7445
438.129203,-0.4818111,0.60121055,-0.8014016,0.4228992,0.62086606,SLC24A5,7446
339.71981,-0.6136663,0.7656966,-0.8014484,0.42287212,0.62086606,TSPY3,7447
572.963801,-0.2495847,0.31137219,-0.801564,0.42280521,0.62086606,TBCE,7448
2276.55976,-0.2090829,0.26066542,-0.8021122,0.42248807,0.62067352,GGTLC1,7449
1601.29689,-0.1360029,0.16948895,-0.8024293,0.42230469,0.62057406,DUSP13,7450
735.856364,-0.6653355,0.82910397,-0.8024754,0.42227803,0.62057406,CHMP7,7451
1487.74162,-0.2597555,0.32350045,-0.8029526,0.42200212,0.62041431,PRAMEF18,7452
3016.66055,-0.1383425,0.17218579,-0.803449,0.42171524,0.62010035,CLDN25,7453
1067.12617,-0.3145284,0.39123813,-0.8039307,0.42143697,0.6198482,TMEM30A,7454
186.456919,-0.5740044,0.71383869,-0.8041094,0.4213338,0.61977497,IL22RA1,7455
1184.75793,-0.2723316,0.33832764,-0.8049345,0.42085747,0.61935249,HIF1AN,7456
324.826559,-1.0816917,1.34376358,-0.8049717,0.420836,0.61935249,SOD1,7457
227.591862,-0.6476848,0.80441702,-0.8051605,0.42072706,0.61935249,ZNF177,7458
371.862963,-0.6571723,0.81512648,-0.8062213,0.42011528,0.61853118,SLC6A17,7459
112.812843,-0.6553978,0.81285309,-0.806293,0.42007392,0.61853118,ZCWPW1,7460
604.33316,-0.3871572,0.48009257,-0.8064221,0.41999952,0.61851763,UBL5,7461
137.930615,-0.5919597,0.7325571,-0.8080731,0.4190485,0.61735203,MAP7,7462
487.921014,-0.800917,0.99037848,-0.8086979,0.41868895,0.61705726,ASTE1,7463
179.857591,-1.1428637,1.41290307,-0.8088762,0.41858635,0.61703875,PIM1,7464
513.082641,-0.3543553,0.43789514,-0.8092241,0.41838623,0.61684705,SLC7A7,7465
1129.28138,-0.2096836,0.2589486,-0.80975,0.41808388,0.61655688,TDP2,7466
96.4552898,-1.2548453,1.54961911,-0.8097766,0.41806857,0.61655688,RPL4,7467
1453.20746,-0.1900585,0.23467439,-0.8098817,0.41800819,0.61655688,KHNYN,7468
3435.54199,-0.1748853,0.21567885,-0.8108596,0.41744631,0.61592962,UNG,7469
227.721232,-0.4077541,0.50276364,-0.8110255,0.41735103,0.61586731,MC2R,7470
134.720944,-0.4602047,0.5668687,-0.8118366,0.41688542,0.61533666,NKD1,7471
148.191057,-0.5676405,0.69836999,-0.8128077,0.41632834,0.61482708,THBS4,7472
1634.08606,-0.2561693,0.31512927,-0.8129021,0.41627417,0.6148253,SEPTIN7,7473
936.143543,-0.2963523,0.3644372,-0.813178,0.416116,0.61466989,HERPUD1,7474
1690.43389,-0.2200356,0.27052429,-0.8133671,0.4160076,0.61466491,SAR1B,7475
1189.12875,-0.1655113,0.20333525,-0.8139822,0.41565515,0.61427488,PDZD3,7476
2242.95536,-0.1529056,0.18762319,-0.8149613,0.41509445,0.6136918,SDCBP,7477
126.815636,-1.2313255,1.50987264,-0.8155161,0.41477693,0.61339432,COL18A1,7478
159.141852,-1.1758178,1.43575175,-0.8189562,0.4128114,0.61126627,TLR2,7479
438.754063,-0.6840353,0.83511481,-0.8190914,0.4127343,0.61123006,MYO1B,7480
310.882207,-0.5738589,0.7003989,-0.8193315,0.41259731,0.61123006,APRT,7481
299.736304,-0.4959307,0.60503879,-0.8196676,0.41240562,0.61105511,ALOX5AP,7482
691.511447,-0.3773935,0.46014536,-0.8201614,0.41212409,0.61071593,CAVIN3,7483
881.086427,-0.4273764,0.52097063,-0.8203465,0.41201863,0.6106376,ACVR2B,7484
11493.5587,-0.0989587,0.12050133,-0.8212248,0.41151822,0.61012964,CSH2,7485
460.396719,-0.7396598,0.90033667,-0.8215369,0.41134054,0.60994409,TRMT1L,7486
1.6093335,-3.4813015,4.22928815,-0.8231413,0.41042767,0.6089794,SLC2A11,7487
4390.01293,-0.1623486,0.19714228,-0.8235096,0.41021826,0.60874649,NUP42,7488
643.514885,-0.3384443,0.4107696,-0.8239273,0.4099809,0.60854983,SARS1,7489
2361.77872,-0.1617131,0.19608893,-0.8246925,0.40954617,0.60807258,MS4A15,7490
2288.59546,-0.1423395,0.17233127,-0.8259644,0.40882429,0.60760994,ACBD6,7491
546.674534,-0.2858033,0.34597154,-0.8260892,0.40875352,0.60758253,MRFAP1,7492
453.306408,-0.3133146,0.37911146,-0.8264447,0.40855189,0.60743838,RASGEF1B,7493
4417.36964,-0.1415455,0.17102876,-0.8276123,0.40789008,0.6066875,OR2A12,7494
3793.52317,-0.1320503,0.15931973,-0.8288383,0.40719592,0.60581025,KYAT3,7495
1299.38708,-0.2201866,0.26551638,-0.8292767,0.40694784,0.60551877,CARD14,7496
1700.22693,-0.1546868,0.18636083,-0.8300395,0.40651645,0.60495442,CIDEB,7497
993.345115,-0.2093488,0.25212867,-0.8303251,0.40635501,0.6047917,INTS11,7498
1301.04694,-0.2475379,0.29785589,-0.831066,0.40593635,0.60424607,RPLP0,7499
1729.5519,-0.2377939,0.28601411,-0.8314062,0.40574419,0.60403748,BMP3,7500
1704.13297,-0.2852148,0.34282926,-0.8319441,0.40544048,0.60389512,LEXM,7501
264.173722,-0.4433882,0.53286474,-0.832084,0.40536153,0.60385625,DDX56,7502
2290.54029,-0.1341039,0.16116152,-0.8321089,0.40534748,0.60385625,HSD17B11,7503
86.5151871,-1.3202994,1.58582205,-0.8325646,0.40509031,0.60368337,WDR88,7504
1532.20298,-0.178168,0.21394271,-0.8327838,0.40496669,0.60357663,PRUNE2,7505
160.675283,-0.5670505,0.68046641,-0.8333261,0.40466081,0.60319817,PCDHAC2,7506
807.219959,-0.2733841,0.32793323,-0.8336577,0.40447388,0.6030744,STARD5,7507
2014.02033,-0.3148874,0.37766491,-0.8337747,0.40440796,0.60305357,ZNF593,7508
225.032665,-0.7394868,0.88668752,-0.8339881,0.4042877,0.60295168,CD8B2,7509
356.991527,-0.3968707,0.47575959,-0.8341833,0.40417767,0.60286504,HDHD3,7510
1205.14192,-0.3073657,0.36802247,-0.835182,0.40361526,0.6021809,CENPH,7511
177.778236,-1.1884345,1.42280611,-0.8352751,0.40356283,0.60218006,ALOX15,7512
40.2077445,-1.336503,1.59957829,-0.8355346,0.40341677,0.6020395,ECRG4,7513
3977.54561,-0.1234027,0.14768976,-0.8355536,0.40340611,0.6020395,RASL10B,7514
139.511945,-0.5534489,0.66199734,-0.8360288,0.40313869,0.60177923,TPRG1,7515
717.388415,-0.2714627,0.32455443,-0.8364166,0.4029206,0.60160839,TFCP2L1,7516
931.101049,-0.2241509,0.26773157,-0.8372223,0.4024676,0.60100931,PNLIPRP3,7517
430.224004,-0.382407,0.45664723,-0.8374232,0.40235471,0.60091803,SLC29A4,7518
771.830073,-0.2372879,0.28333703,-0.8374759,0.40232512,0.60091803,CALML4,7519
2128.11384,-0.2056738,0.24555043,-0.8376031,0.40225365,0.60091803,TNFAIP8L1,7520
815.900966,-0.3410843,0.40682499,-0.8384055,0.40180298,0.60048027,FBXL13,7521
154.112298,-1.2546972,1.49651019,-0.8384154,0.40179743,0.60048027,UAP1,7522
1469.77387,-0.40378,0.4813258,-0.8388912,0.40153035,0.60030469,ISLR,7523
487.823169,-0.3085775,0.36769733,-0.839216,0.40134814,0.60018685,CCDC57,7524
1564.07215,-0.2509392,0.29883307,-0.8397305,0.4010595,0.5998659,TACR1,7525
331.610902,-0.546343,0.65056423,-0.8397987,0.40102125,0.5998659,PPP1R10,7526
574.532476,-1.6825516,2.00336349,-0.8398633,0.40098502,0.5998659,PRSS36,7527
1718.46068,-0.2858258,0.34027683,-0.8399802,0.40091949,0.5998659,SPATC1,7528
396.734503,-0.3148649,0.3748286,-0.8400237,0.40089508,0.5998659,TBX10,7529
30.4041821,-1.3923992,1.65738892,-0.8401161,0.40084327,0.5998659,OR2K2,7530
1715.57364,-0.1878484,0.22341023,-0.8408227,0.40044728,0.5995712,SLC16A4,7531
2246.32447,-0.2493652,0.29650543,-0.8410139,0.40034015,0.59952899,UFC1,7532
1679.98284,-0.2031558,0.2413712,-0.8416736,0.39997068,0.59913027,CDH26,7533
54.0010102,-1.3538009,1.60813375,-0.841846,0.39987419,0.59906303,AMOT,7534
1007.97198,-0.4332866,0.51457492,-0.8420281,0.3997722,0.59906303,PHYKPL,7535
4434.20651,-0.1048183,0.12442614,-0.8424142,0.39955615,0.59894678,OTULIN,7536
1220.20433,-0.37842,0.44885315,-0.843082,0.39918261,0.59872234,NKAIN4,7537
1550.64629,-0.1907145,0.22606288,-0.8436348,0.3988735,0.59843555,LY6G5B,7538
2362.83605,-0.1426776,0.16888055,-0.8448431,0.39819844,0.59763229,ISCU,7539
1922.97822,-0.2390787,0.28288134,-0.8451553,0.39802415,0.59761007,SERPINI2,7540
1229.02702,-0.2859107,0.33811934,-0.845591,0.39778095,0.59746915,BCL11A,7541
889.905204,-0.1840229,0.21752813,-0.8459729,0.39756784,0.59730362,MAPKAPK3,7542
66.9620592,-0.9069953,1.07212734,-0.8459772,0.39756546,0.59730362,NDUFAF1,7543
541.149453,-0.3182876,0.37601208,-0.8464825,0.39728364,0.59703116,FANCM,7544
294.718063,-0.4765084,0.56246632,-0.8471768,0.39689656,0.59652669,ZNF223,7545
834.517108,-0.4279162,0.50505165,-0.8472722,0.39684339,0.59652402,FAM219A,7546
1598.21264,-0.2311789,0.27281671,-0.8473781,0.39678439,0.59651255,SLC39A12,7547
2972.5158,-0.2504516,0.29546897,-0.847641,0.39663794,0.59636962,STX7,7548
5050.069,-0.127007,0.14982497,-0.8477028,0.39660352,0.59636962,ATM,7549
704.455913,-0.4520131,0.53272016,-0.8485001,0.3961595,0.59588179,C8B,7550
181.853769,-0.5661298,0.66711502,-0.848624,0.39609053,0.59588179,ATG9A,7551
301.816077,-1.1863957,1.39650816,-0.8495444,0.39557843,0.59570242,DNAJB9,7552
572.09064,-0.5754891,0.67685021,-0.8502459,0.3951884,0.59526951,FRS3,7553
2153.33243,-0.1404498,0.16506354,-0.8508832,0.39483424,0.59489042,WFDC10B,7554
503.466123,-0.307125,0.36093773,-0.8509087,0.3948201,0.59489042,TSPYL6,7555
2843.70693,-0.1256048,0.14759942,-0.8509845,0.39477795,0.59489042,CDO1,7556
282.109082,-0.5528,0.64959836,-0.8509874,0.39477634,0.59489042,EHD2,7557
1304.73948,-0.3097718,0.36392007,-0.8512083,0.39465363,0.59489042,CHMP3,7558
1126.42763,-0.2277855,0.26735698,-0.8519902,0.39421952,0.59458157,TMED8,7559
596.051067,-0.267929,0.3143062,-0.8524459,0.39396665,0.59458157,BMP8A,7560
737.349712,-0.4448354,0.52152588,-0.8529499,0.3936871,0.59447367,POGLUT1,7561
1615.57008,-0.1811155,0.21226268,-0.853261,0.3935146,0.59429049,KIAA1109,7562
21.7036881,-1.5156411,1.77587367,-0.8534622,0.39340304,0.59427663,PIK3CA,7563
1630.66008,-0.1596261,0.18689701,-0.8540857,0.39305751,0.59396889,UBB,7564
516.790817,-0.4068925,0.47629643,-0.8542841,0.39294761,0.59396889,EFCAB13,7565
3381.09118,-0.1472252,0.17230547,-0.8544428,0.39285967,0.59396889,CENPN,7566
528.233978,-0.3516015,0.41130809,-0.8548372,0.39264127,0.59374398,KMT2E,7567
958.428334,-0.2146468,0.25036559,-0.8573334,0.39126066,0.59235068,STARD3,7568
1575.3884,-0.2787053,0.32507906,-0.8573463,0.39125353,0.59235068,LY9,7569
179.938177,-1.2452107,1.4514341,-0.8579175,0.39093804,0.59201665,DHX29,7570
553.234407,-0.2892476,0.33620937,-0.86032,0.38961268,0.59031558,RCBTB2,7571
478.037465,-0.3639878,0.42296847,-0.8605554,0.38948294,0.59027513,GALNT6,7572
355.012238,-0.5130472,0.59606502,-0.8607236,0.3893903,0.59027513,NID2,7573
3449.65717,-0.223817,0.2599937,-0.8608556,0.38931756,0.59027513,NEUROG3,7574
496.784577,-0.3143355,0.36507175,-0.8610238,0.38922495,0.59026943,DNASE2,7575
582.986187,-0.3490096,0.40532089,-0.8610697,0.38919963,0.59026943,DCDC2,7576
1820.34728,-0.3701542,0.42960881,-0.8616076,0.3889035,0.59002966,NEDD8,7577
373.118461,-0.700366,0.81273417,-0.8617406,0.38883028,0.59002966,JAG1,7578
875.647714,-0.2307827,0.26776397,-0.8618886,0.38874884,0.59000984,PLEKHA3,7579
232.948261,-1.1956695,1.38640987,-0.8624213,0.3884557,0.58964338,ADAM22,7580
1205.13537,-0.2338029,0.27102022,-0.8626769,0.38831514,0.58964338,CRCP,7581
730.89422,-0.2706825,0.31347498,-0.8634899,0.38786818,0.58913537,LAMTOR2,7582
756.620424,-0.3680431,0.42620412,-0.8635372,0.38784216,0.58913537,RNASEH1,7583
1031.42143,-0.3931697,0.45525374,-0.8636275,0.38779255,0.58913537,ZNF496,7584
1420.45937,-0.2487678,0.28795938,-0.8638989,0.38764346,0.58910235,ZCCHC3,7585
453.371898,-0.5862207,0.67835251,-0.864183,0.38748739,0.58894228,ELAC2,7586
6547.28143,-0.1357275,0.15699392,-0.86454,0.38729129,0.5887213,COMMD2,7587
313.984737,-0.4071131,0.47038833,-0.865483,0.38677375,0.5880886,IYD,7588
32.2586877,-1.5329911,1.7708607,-0.8656757,0.38666803,0.58807179,OR6C75,7589
1926.30092,-0.1638535,0.18920892,-0.8659926,0.3864942,0.58789455,CCDC12,7590
491.63018,-0.2671049,0.3084017,-0.8660941,0.38643858,0.58789455,OSER1,7591
1182.70389,-0.1901377,0.21927518,-0.8671192,0.3858767,0.58734006,ICOS,7592
1232.35591,-0.2106704,0.24293317,-0.8671947,0.38583533,0.58734006,ANAPC10,7593
3942.87919,-0.1078927,0.12438845,-0.867385,0.38573108,0.58734006,LRG1,7594
736.984412,-0.3515523,0.40530105,-0.8673855,0.38573082,0.58734006,TMEM211,7595
1994.47322,-0.1521503,0.17537198,-0.8675861,0.38562097,0.58734006,CCDC80,7596
295.83522,-1.1315131,1.30401749,-0.8677131,0.38555141,0.58734006,TAF6,7597
161.70028,-0.5888907,0.67858043,-0.8678274,0.38548882,0.58734006,FGFR4,7598
1280.70132,-0.2121682,0.2444127,-0.8680736,0.38535405,0.58734006,RBBP6,7599
